class,type,scenario,vintage,value
10,solar,Advanced,2019,0.192652708
10,solar,Advanced,2020,0.19615154
10,solar,Advanced,2021,0.199650372
10,solar,Advanced,2022,0.203149203
10,solar,Advanced,2023,0.206648035
10,solar,Advanced,2024,0.210146867
10,solar,Advanced,2025,0.213645698
10,solar,Advanced,2026,0.21714453
10,solar,Advanced,2027,0.220643361
10,solar,Advanced,2028,0.224142193
10,solar,Advanced,2029,0.227641025
10,solar,Advanced,2030,0.231139856
10,solar,Advanced,2031,0.231642334
10,solar,Advanced,2032,0.232144812
10,solar,Advanced,2033,0.23264729
10,solar,Advanced,2034,0.233149768
10,solar,Advanced,2035,0.233652246
10,solar,Advanced,2036,0.234154724
10,solar,Advanced,2037,0.234657202
10,solar,Advanced,2038,0.23515968
10,solar,Advanced,2039,0.235662158
10,solar,Advanced,2040,0.236164636
10,solar,Advanced,2041,0.236667114
10,solar,Advanced,2042,0.237169592
10,solar,Advanced,2043,0.23767207
10,solar,Advanced,2044,0.238174547
10,solar,Advanced,2045,0.238677025
10,solar,Advanced,2046,0.239179503
10,solar,Advanced,2047,0.239681981
10,solar,Advanced,2048,0.240184459
10,solar,Advanced,2049,0.240686937
10,solar,Advanced,2050,0.241189415
10,solar,Moderate,2019,0.192652708
10,solar,Moderate,2020,0.19473197
10,solar,Moderate,2021,0.196811232
10,solar,Moderate,2022,0.198890493
10,solar,Moderate,2023,0.200969755
10,solar,Moderate,2024,0.203049017
10,solar,Moderate,2025,0.205128278
10,solar,Moderate,2026,0.20720754
10,solar,Moderate,2027,0.209286802
10,solar,Moderate,2028,0.211366063
10,solar,Moderate,2029,0.213445325
10,solar,Moderate,2030,0.215524586
10,solar,Moderate,2031,0.21630535
10,solar,Moderate,2032,0.217086113
10,solar,Moderate,2033,0.217866877
10,solar,Moderate,2034,0.21864764
10,solar,Moderate,2035,0.219428404
10,solar,Moderate,2036,0.220209167
10,solar,Moderate,2037,0.220989931
10,solar,Moderate,2038,0.221770694
10,solar,Moderate,2039,0.222551458
10,solar,Moderate,2040,0.223332221
10,solar,Moderate,2041,0.224112985
10,solar,Moderate,2042,0.224893748
10,solar,Moderate,2043,0.225674512
10,solar,Moderate,2044,0.226455275
10,solar,Moderate,2045,0.227236039
10,solar,Moderate,2046,0.228016802
10,solar,Moderate,2047,0.228797566
10,solar,Moderate,2048,0.229578329
10,solar,Moderate,2049,0.230359093
10,solar,Moderate,2050,0.231139856
10,solar,Conservative,2019,0.192652708
10,solar,Conservative,2020,0.192652708
10,solar,Conservative,2021,0.192652708
10,solar,Conservative,2022,0.192652708
10,solar,Conservative,2023,0.192652708
10,solar,Conservative,2024,0.192652708
10,solar,Conservative,2025,0.192652708
10,solar,Conservative,2026,0.192652708
10,solar,Conservative,2027,0.192652708
10,solar,Conservative,2028,0.192652708
10,solar,Conservative,2029,0.192652708
10,solar,Conservative,2030,0.192652708
10,solar,Conservative,2031,0.193796302
10,solar,Conservative,2032,0.194939896
10,solar,Conservative,2033,0.19608349
10,solar,Conservative,2034,0.197227084
10,solar,Conservative,2035,0.198370678
10,solar,Conservative,2036,0.199514272
10,solar,Conservative,2037,0.200657866
10,solar,Conservative,2038,0.20180146
10,solar,Conservative,2039,0.202945054
10,solar,Conservative,2040,0.204088647
10,solar,Conservative,2041,0.205232241
10,solar,Conservative,2042,0.206375835
10,solar,Conservative,2043,0.207519429
10,solar,Conservative,2044,0.208663023
10,solar,Conservative,2045,0.209806617
10,solar,Conservative,2046,0.210950211
10,solar,Conservative,2047,0.212093805
10,solar,Conservative,2048,0.213237399
10,solar,Conservative,2049,0.214380993
10,solar,Conservative,2050,0.215524586
9,solar,Advanced,2019,0.20973135
9,solar,Advanced,2020,0.213540352
9,solar,Advanced,2021,0.217349355
9,solar,Advanced,2022,0.221158358
9,solar,Advanced,2023,0.22496736
9,solar,Advanced,2024,0.228776363
9,solar,Advanced,2025,0.232585365
9,solar,Advanced,2026,0.236394368
9,solar,Advanced,2027,0.240203371
9,solar,Advanced,2028,0.244012373
9,solar,Advanced,2029,0.247821376
9,solar,Advanced,2030,0.251630379
9,solar,Advanced,2031,0.252177401
9,solar,Advanced,2032,0.252724424
9,solar,Advanced,2033,0.253271446
9,solar,Advanced,2034,0.253818469
9,solar,Advanced,2035,0.254365492
9,solar,Advanced,2036,0.254912514
9,solar,Advanced,2037,0.255459537
9,solar,Advanced,2038,0.256006559
9,solar,Advanced,2039,0.256553582
9,solar,Advanced,2040,0.257100604
9,solar,Advanced,2041,0.257647627
9,solar,Advanced,2042,0.258194649
9,solar,Advanced,2043,0.258741672
9,solar,Advanced,2044,0.259288695
9,solar,Advanced,2045,0.259835717
9,solar,Advanced,2046,0.26038274
9,solar,Advanced,2047,0.260929762
9,solar,Advanced,2048,0.261476785
9,solar,Advanced,2049,0.262023807
9,solar,Advanced,2050,0.26257083
9,solar,Moderate,2019,0.20973135
9,solar,Moderate,2020,0.211994938
9,solar,Moderate,2021,0.214258525
9,solar,Moderate,2022,0.216522113
9,solar,Moderate,2023,0.218785701
9,solar,Moderate,2024,0.221049289
9,solar,Moderate,2025,0.223312877
9,solar,Moderate,2026,0.225576465
9,solar,Moderate,2027,0.227840053
9,solar,Moderate,2028,0.230103641
9,solar,Moderate,2029,0.232367229
9,solar,Moderate,2030,0.234630817
9,solar,Moderate,2031,0.235480795
9,solar,Moderate,2032,0.236330773
9,solar,Moderate,2033,0.237180751
9,solar,Moderate,2034,0.238030729
9,solar,Moderate,2035,0.238880707
9,solar,Moderate,2036,0.239730686
9,solar,Moderate,2037,0.240580664
9,solar,Moderate,2038,0.241430642
9,solar,Moderate,2039,0.24228062
9,solar,Moderate,2040,0.243130598
9,solar,Moderate,2041,0.243980576
9,solar,Moderate,2042,0.244830554
9,solar,Moderate,2043,0.245680532
9,solar,Moderate,2044,0.24653051
9,solar,Moderate,2045,0.247380488
9,solar,Moderate,2046,0.248230466
9,solar,Moderate,2047,0.249080444
9,solar,Moderate,2048,0.249930423
9,solar,Moderate,2049,0.250780401
9,solar,Moderate,2050,0.251630379
9,solar,Conservative,2019,0.20973135
9,solar,Conservative,2020,0.20973135
9,solar,Conservative,2021,0.20973135
9,solar,Conservative,2022,0.20973135
9,solar,Conservative,2023,0.20973135
9,solar,Conservative,2024,0.20973135
9,solar,Conservative,2025,0.20973135
9,solar,Conservative,2026,0.20973135
9,solar,Conservative,2027,0.20973135
9,solar,Conservative,2028,0.20973135
9,solar,Conservative,2029,0.20973135
9,solar,Conservative,2030,0.20973135
9,solar,Conservative,2031,0.210976323
9,solar,Conservative,2032,0.212221296
9,solar,Conservative,2033,0.21346627
9,solar,Conservative,2034,0.214711243
9,solar,Conservative,2035,0.215956216
9,solar,Conservative,2036,0.21720119
9,solar,Conservative,2037,0.218446163
9,solar,Conservative,2038,0.219691137
9,solar,Conservative,2039,0.22093611
9,solar,Conservative,2040,0.222181083
9,solar,Conservative,2041,0.223426057
9,solar,Conservative,2042,0.22467103
9,solar,Conservative,2043,0.225916003
9,solar,Conservative,2044,0.227160977
9,solar,Conservative,2045,0.22840595
9,solar,Conservative,2046,0.229650924
9,solar,Conservative,2047,0.230895897
9,solar,Conservative,2048,0.23214087
9,solar,Conservative,2049,0.233385844
9,solar,Conservative,2050,0.234630817
8,solar,Advanced,2019,0.220493865
8,solar,Advanced,2020,0.22449833
8,solar,Advanced,2021,0.228502794
8,solar,Advanced,2022,0.232507258
8,solar,Advanced,2023,0.236511723
8,solar,Advanced,2024,0.240516187
8,solar,Advanced,2025,0.244520652
8,solar,Advanced,2026,0.248525116
8,solar,Advanced,2027,0.25252958
8,solar,Advanced,2028,0.256534045
8,solar,Advanced,2029,0.260538509
8,solar,Advanced,2030,0.264542973
8,solar,Advanced,2031,0.265118067
8,solar,Advanced,2032,0.26569316
8,solar,Advanced,2033,0.266268254
8,solar,Advanced,2034,0.266843347
8,solar,Advanced,2035,0.267418441
8,solar,Advanced,2036,0.267993534
8,solar,Advanced,2037,0.268568627
8,solar,Advanced,2038,0.269143721
8,solar,Advanced,2039,0.269718814
8,solar,Advanced,2040,0.270293908
8,solar,Advanced,2041,0.270869001
8,solar,Advanced,2042,0.271444095
8,solar,Advanced,2043,0.272019188
8,solar,Advanced,2044,0.272594281
8,solar,Advanced,2045,0.273169375
8,solar,Advanced,2046,0.273744468
8,solar,Advanced,2047,0.274319562
8,solar,Advanced,2048,0.274894655
8,solar,Advanced,2049,0.275469748
8,solar,Advanced,2050,0.276044842
8,solar,Moderate,2019,0.220493865
8,solar,Moderate,2020,0.222873611
8,solar,Moderate,2021,0.225253357
8,solar,Moderate,2022,0.227633102
8,solar,Moderate,2023,0.230012848
8,solar,Moderate,2024,0.232392593
8,solar,Moderate,2025,0.234772339
8,solar,Moderate,2026,0.237152085
8,solar,Moderate,2027,0.23953183
8,solar,Moderate,2028,0.241911576
8,solar,Moderate,2029,0.244291321
8,solar,Moderate,2030,0.246671067
8,solar,Moderate,2031,0.247564662
8,solar,Moderate,2032,0.248458258
8,solar,Moderate,2033,0.249351853
8,solar,Moderate,2034,0.250245448
8,solar,Moderate,2035,0.251139044
8,solar,Moderate,2036,0.252032639
8,solar,Moderate,2037,0.252926234
8,solar,Moderate,2038,0.25381983
8,solar,Moderate,2039,0.254713425
8,solar,Moderate,2040,0.25560702
8,solar,Moderate,2041,0.256500616
8,solar,Moderate,2042,0.257394211
8,solar,Moderate,2043,0.258287806
8,solar,Moderate,2044,0.259181402
8,solar,Moderate,2045,0.260074997
8,solar,Moderate,2046,0.260968592
8,solar,Moderate,2047,0.261862188
8,solar,Moderate,2048,0.262755783
8,solar,Moderate,2049,0.263649378
8,solar,Moderate,2050,0.264542973
8,solar,Conservative,2019,0.220493865
8,solar,Conservative,2020,0.220493865
8,solar,Conservative,2021,0.220493865
8,solar,Conservative,2022,0.220493865
8,solar,Conservative,2023,0.220493865
8,solar,Conservative,2024,0.220493865
8,solar,Conservative,2025,0.220493865
8,solar,Conservative,2026,0.220493865
8,solar,Conservative,2027,0.220493865
8,solar,Conservative,2028,0.220493865
8,solar,Conservative,2029,0.220493865
8,solar,Conservative,2030,0.220493865
8,solar,Conservative,2031,0.221802725
8,solar,Conservative,2032,0.223111586
8,solar,Conservative,2033,0.224420446
8,solar,Conservative,2034,0.225729306
8,solar,Conservative,2035,0.227038166
8,solar,Conservative,2036,0.228347026
8,solar,Conservative,2037,0.229655886
8,solar,Conservative,2038,0.230964746
8,solar,Conservative,2039,0.232273606
8,solar,Conservative,2040,0.233582466
8,solar,Conservative,2041,0.234891326
8,solar,Conservative,2042,0.236200186
8,solar,Conservative,2043,0.237509046
8,solar,Conservative,2044,0.238817907
8,solar,Conservative,2045,0.240126767
8,solar,Conservative,2046,0.241435627
8,solar,Conservative,2047,0.242744487
8,solar,Conservative,2048,0.244053347
8,solar,Conservative,2049,0.245362207
8,solar,Conservative,2050,0.246671067
7,solar,Advanced,2019,0.231461482
7,solar,Advanced,2020,0.235665133
7,solar,Advanced,2021,0.239868784
7,solar,Advanced,2022,0.244072435
7,solar,Advanced,2023,0.248276086
7,solar,Advanced,2024,0.252479737
7,solar,Advanced,2025,0.256683388
7,solar,Advanced,2026,0.260887039
7,solar,Advanced,2027,0.26509069
7,solar,Advanced,2028,0.269294341
7,solar,Advanced,2029,0.273497992
7,solar,Advanced,2030,0.277701643
7,solar,Advanced,2031,0.278305342
7,solar,Advanced,2032,0.278909041
7,solar,Advanced,2033,0.27951274
7,solar,Advanced,2034,0.28011644
7,solar,Advanced,2035,0.280720139
7,solar,Advanced,2036,0.281323838
7,solar,Advanced,2037,0.281927537
7,solar,Advanced,2038,0.282531236
7,solar,Advanced,2039,0.283134936
7,solar,Advanced,2040,0.283738635
7,solar,Advanced,2041,0.284342334
7,solar,Advanced,2042,0.284946033
7,solar,Advanced,2043,0.285549733
7,solar,Advanced,2044,0.286153432
7,solar,Advanced,2045,0.286757131
7,solar,Advanced,2046,0.28736083
7,solar,Advanced,2047,0.287964529
7,solar,Advanced,2048,0.288568229
7,solar,Advanced,2049,0.289171928
7,solar,Advanced,2050,0.289775627
7,solar,Moderate,2019,0.231461482
7,solar,Moderate,2020,0.233959599
7,solar,Moderate,2021,0.236457715
7,solar,Moderate,2022,0.238955832
7,solar,Moderate,2023,0.241453949
7,solar,Moderate,2024,0.243952066
7,solar,Moderate,2025,0.246450183
7,solar,Moderate,2026,0.2489483
7,solar,Moderate,2027,0.251446417
7,solar,Moderate,2028,0.253944533
7,solar,Moderate,2029,0.25644265
7,solar,Moderate,2030,0.258940767
7,solar,Moderate,2031,0.259878811
7,solar,Moderate,2032,0.260816855
7,solar,Moderate,2033,0.261754899
7,solar,Moderate,2034,0.262692942
7,solar,Moderate,2035,0.263630986
7,solar,Moderate,2036,0.26456903
7,solar,Moderate,2037,0.265507074
7,solar,Moderate,2038,0.266445117
7,solar,Moderate,2039,0.267383161
7,solar,Moderate,2040,0.268321205
7,solar,Moderate,2041,0.269259249
7,solar,Moderate,2042,0.270197292
7,solar,Moderate,2043,0.271135336
7,solar,Moderate,2044,0.27207338
7,solar,Moderate,2045,0.273011424
7,solar,Moderate,2046,0.273949468
7,solar,Moderate,2047,0.274887511
7,solar,Moderate,2048,0.275825555
7,solar,Moderate,2049,0.276763599
7,solar,Moderate,2050,0.277701643
7,solar,Conservative,2019,0.231461482
7,solar,Conservative,2020,0.231461482
7,solar,Conservative,2021,0.231461482
7,solar,Conservative,2022,0.231461482
7,solar,Conservative,2023,0.231461482
7,solar,Conservative,2024,0.231461482
7,solar,Conservative,2025,0.231461482
7,solar,Conservative,2026,0.231461482
7,solar,Conservative,2027,0.231461482
7,solar,Conservative,2028,0.231461482
7,solar,Conservative,2029,0.231461482
7,solar,Conservative,2030,0.231461482
7,solar,Conservative,2031,0.232835446
7,solar,Conservative,2032,0.23420941
7,solar,Conservative,2033,0.235583375
7,solar,Conservative,2034,0.236957339
7,solar,Conservative,2035,0.238331303
7,solar,Conservative,2036,0.239705267
7,solar,Conservative,2037,0.241079232
7,solar,Conservative,2038,0.242453196
7,solar,Conservative,2039,0.24382716
7,solar,Conservative,2040,0.245201124
7,solar,Conservative,2041,0.246575089
7,solar,Conservative,2042,0.247949053
7,solar,Conservative,2043,0.249323017
7,solar,Conservative,2044,0.250696982
7,solar,Conservative,2045,0.252070946
7,solar,Conservative,2046,0.25344491
7,solar,Conservative,2047,0.254818874
7,solar,Conservative,2048,0.256192839
7,solar,Conservative,2049,0.257566803
7,solar,Conservative,2050,0.258940767
6,solar,Advanced,2019,0.243203426
6,solar,Advanced,2020,0.247620327
6,solar,Advanced,2021,0.252037227
6,solar,Advanced,2022,0.256454128
6,solar,Advanced,2023,0.260871028
6,solar,Advanced,2024,0.265287929
6,solar,Advanced,2025,0.269704829
6,solar,Advanced,2026,0.274121729
6,solar,Advanced,2027,0.27853863
6,solar,Advanced,2028,0.28295553
6,solar,Advanced,2029,0.287372431
6,solar,Advanced,2030,0.291789331
6,solar,Advanced,2031,0.292423656
6,solar,Advanced,2032,0.293057981
6,solar,Advanced,2033,0.293692305
6,solar,Advanced,2034,0.29432663
6,solar,Advanced,2035,0.294960955
6,solar,Advanced,2036,0.295595279
6,solar,Advanced,2037,0.296229604
6,solar,Advanced,2038,0.296863928
6,solar,Advanced,2039,0.297498253
6,solar,Advanced,2040,0.298132578
6,solar,Advanced,2041,0.298766902
6,solar,Advanced,2042,0.299401227
6,solar,Advanced,2043,0.300035552
6,solar,Advanced,2044,0.300669876
6,solar,Advanced,2045,0.301304201
6,solar,Advanced,2046,0.301938525
6,solar,Advanced,2047,0.30257285
6,solar,Advanced,2048,0.303207175
6,solar,Advanced,2049,0.303841499
6,solar,Advanced,2050,0.304475824
6,solar,Moderate,2019,0.243203426
6,solar,Moderate,2020,0.245828272
6,solar,Moderate,2021,0.248453117
6,solar,Moderate,2022,0.251077962
6,solar,Moderate,2023,0.253702807
6,solar,Moderate,2024,0.256327653
6,solar,Moderate,2025,0.258952498
6,solar,Moderate,2026,0.261577343
6,solar,Moderate,2027,0.264202189
6,solar,Moderate,2028,0.266827034
6,solar,Moderate,2029,0.269451879
6,solar,Moderate,2030,0.272076724
6,solar,Moderate,2031,0.273062355
6,solar,Moderate,2032,0.274047985
6,solar,Moderate,2033,0.275033615
6,solar,Moderate,2034,0.276019246
6,solar,Moderate,2035,0.277004876
6,solar,Moderate,2036,0.277990507
6,solar,Moderate,2037,0.278976137
6,solar,Moderate,2038,0.279961767
6,solar,Moderate,2039,0.280947398
6,solar,Moderate,2040,0.281933028
6,solar,Moderate,2041,0.282918658
6,solar,Moderate,2042,0.283904289
6,solar,Moderate,2043,0.284889919
6,solar,Moderate,2044,0.285875549
6,solar,Moderate,2045,0.28686118
6,solar,Moderate,2046,0.28784681
6,solar,Moderate,2047,0.28883244
6,solar,Moderate,2048,0.289818071
6,solar,Moderate,2049,0.290803701
6,solar,Moderate,2050,0.291789331
6,solar,Conservative,2019,0.243203426
6,solar,Conservative,2020,0.243203426
6,solar,Conservative,2021,0.243203426
6,solar,Conservative,2022,0.243203426
6,solar,Conservative,2023,0.243203426
6,solar,Conservative,2024,0.243203426
6,solar,Conservative,2025,0.243203426
6,solar,Conservative,2026,0.243203426
6,solar,Conservative,2027,0.243203426
6,solar,Conservative,2028,0.243203426
6,solar,Conservative,2029,0.243203426
6,solar,Conservative,2030,0.243203426
6,solar,Conservative,2031,0.244647091
6,solar,Conservative,2032,0.246090756
6,solar,Conservative,2033,0.247534421
6,solar,Conservative,2034,0.248978086
6,solar,Conservative,2035,0.250421751
6,solar,Conservative,2036,0.251865416
6,solar,Conservative,2037,0.253309081
6,solar,Conservative,2038,0.254752746
6,solar,Conservative,2039,0.25619641
6,solar,Conservative,2040,0.257640075
6,solar,Conservative,2041,0.25908374
6,solar,Conservative,2042,0.260527405
6,solar,Conservative,2043,0.26197107
6,solar,Conservative,2044,0.263414735
6,solar,Conservative,2045,0.2648584
6,solar,Conservative,2046,0.266302065
6,solar,Conservative,2047,0.26774573
6,solar,Conservative,2048,0.269189395
6,solar,Conservative,2049,0.27063306
6,solar,Conservative,2050,0.272076724
5,solar,Advanced,2019,0.252384226
5,solar,Advanced,2020,0.256967863
5,solar,Advanced,2021,0.261551499
5,solar,Advanced,2022,0.266135135
5,solar,Advanced,2023,0.270718771
5,solar,Advanced,2024,0.275302407
5,solar,Advanced,2025,0.279886043
5,solar,Advanced,2026,0.284469679
5,solar,Advanced,2027,0.289053315
5,solar,Advanced,2028,0.293636951
5,solar,Advanced,2029,0.298220588
5,solar,Advanced,2030,0.302804224
5,solar,Advanced,2031,0.303462494
5,solar,Advanced,2032,0.304120764
5,solar,Advanced,2033,0.304779034
5,solar,Advanced,2034,0.305437304
5,solar,Advanced,2035,0.306095574
5,solar,Advanced,2036,0.306753844
5,solar,Advanced,2037,0.307412114
5,solar,Advanced,2038,0.308070384
5,solar,Advanced,2039,0.308728654
5,solar,Advanced,2040,0.309386924
5,solar,Advanced,2041,0.310045194
5,solar,Advanced,2042,0.310703464
5,solar,Advanced,2043,0.311361734
5,solar,Advanced,2044,0.312020004
5,solar,Advanced,2045,0.312678274
5,solar,Advanced,2046,0.313336544
5,solar,Advanced,2047,0.313994815
5,solar,Advanced,2048,0.314653085
5,solar,Advanced,2049,0.315311355
5,solar,Advanced,2050,0.315969625
5,solar,Moderate,2019,0.252384226
5,solar,Moderate,2020,0.255108158
5,solar,Moderate,2021,0.25783209
5,solar,Moderate,2022,0.260556022
5,solar,Moderate,2023,0.263279954
5,solar,Moderate,2024,0.266003885
5,solar,Moderate,2025,0.268727817
5,solar,Moderate,2026,0.271451749
5,solar,Moderate,2027,0.274175681
5,solar,Moderate,2028,0.276899613
5,solar,Moderate,2029,0.279623545
5,solar,Moderate,2030,0.282347476
5,solar,Moderate,2031,0.283370314
5,solar,Moderate,2032,0.284393151
5,solar,Moderate,2033,0.285415988
5,solar,Moderate,2034,0.286438826
5,solar,Moderate,2035,0.287461663
5,solar,Moderate,2036,0.288484501
5,solar,Moderate,2037,0.289507338
5,solar,Moderate,2038,0.290530175
5,solar,Moderate,2039,0.291553013
5,solar,Moderate,2040,0.29257585
5,solar,Moderate,2041,0.293598687
5,solar,Moderate,2042,0.294621525
5,solar,Moderate,2043,0.295644362
5,solar,Moderate,2044,0.296667199
5,solar,Moderate,2045,0.297690037
5,solar,Moderate,2046,0.298712874
5,solar,Moderate,2047,0.299735712
5,solar,Moderate,2048,0.300758549
5,solar,Moderate,2049,0.301781386
5,solar,Moderate,2050,0.302804224
5,solar,Conservative,2019,0.252384226
5,solar,Conservative,2020,0.252384226
5,solar,Conservative,2021,0.252384226
5,solar,Conservative,2022,0.252384226
5,solar,Conservative,2023,0.252384226
5,solar,Conservative,2024,0.252384226
5,solar,Conservative,2025,0.252384226
5,solar,Conservative,2026,0.252384226
5,solar,Conservative,2027,0.252384226
5,solar,Conservative,2028,0.252384226
5,solar,Conservative,2029,0.252384226
5,solar,Conservative,2030,0.252384226
5,solar,Conservative,2031,0.253882389
5,solar,Conservative,2032,0.255380551
5,solar,Conservative,2033,0.256878714
5,solar,Conservative,2034,0.258376876
5,solar,Conservative,2035,0.259875039
5,solar,Conservative,2036,0.261373201
5,solar,Conservative,2037,0.262871364
5,solar,Conservative,2038,0.264369526
5,solar,Conservative,2039,0.265867689
5,solar,Conservative,2040,0.267365851
5,solar,Conservative,2041,0.268864014
5,solar,Conservative,2042,0.270362176
5,solar,Conservative,2043,0.271860339
5,solar,Conservative,2044,0.273358501
5,solar,Conservative,2045,0.274856664
5,solar,Conservative,2046,0.276354826
5,solar,Conservative,2047,0.277852989
5,solar,Conservative,2048,0.279351151
5,solar,Conservative,2049,0.280849314
5,solar,Conservative,2050,0.282347476
4,solar,Advanced,2019,0.270151602
4,solar,Advanced,2020,0.275057917
4,solar,Advanced,2021,0.279964233
4,solar,Advanced,2022,0.284870548
4,solar,Advanced,2023,0.289776864
4,solar,Advanced,2024,0.294683179
4,solar,Advanced,2025,0.299589495
4,solar,Advanced,2026,0.30449581
4,solar,Advanced,2027,0.309402126
4,solar,Advanced,2028,0.314308441
4,solar,Advanced,2029,0.319214757
4,solar,Advanced,2030,0.324121072
4,solar,Advanced,2031,0.324825683
4,solar,Advanced,2032,0.325530294
4,solar,Advanced,2033,0.326234905
4,solar,Advanced,2034,0.326939516
4,solar,Advanced,2035,0.327644127
4,solar,Advanced,2036,0.328348738
4,solar,Advanced,2037,0.329053349
4,solar,Advanced,2038,0.32975796
4,solar,Advanced,2039,0.330462571
4,solar,Advanced,2040,0.331167183
4,solar,Advanced,2041,0.331871794
4,solar,Advanced,2042,0.332576405
4,solar,Advanced,2043,0.333281016
4,solar,Advanced,2044,0.333985627
4,solar,Advanced,2045,0.334690238
4,solar,Advanced,2046,0.335394849
4,solar,Advanced,2047,0.33609946
4,solar,Advanced,2048,0.336804071
4,solar,Advanced,2049,0.337508682
4,solar,Advanced,2050,0.338213293
4,solar,Moderate,2019,0.270151602
4,solar,Moderate,2020,0.273067293
4,solar,Moderate,2021,0.275982985
4,solar,Moderate,2022,0.278898676
4,solar,Moderate,2023,0.281814368
4,solar,Moderate,2024,0.284730059
4,solar,Moderate,2025,0.287645751
4,solar,Moderate,2026,0.290561442
4,solar,Moderate,2027,0.293477134
4,solar,Moderate,2028,0.296392825
4,solar,Moderate,2029,0.299308517
4,solar,Moderate,2030,0.302224208
4,solar,Moderate,2031,0.303319052
4,solar,Moderate,2032,0.304413895
4,solar,Moderate,2033,0.305508738
4,solar,Moderate,2034,0.306603581
4,solar,Moderate,2035,0.307698424
4,solar,Moderate,2036,0.308793268
4,solar,Moderate,2037,0.309888111
4,solar,Moderate,2038,0.310982954
4,solar,Moderate,2039,0.312077797
4,solar,Moderate,2040,0.31317264
4,solar,Moderate,2041,0.314267483
4,solar,Moderate,2042,0.315362327
4,solar,Moderate,2043,0.31645717
4,solar,Moderate,2044,0.317552013
4,solar,Moderate,2045,0.318646856
4,solar,Moderate,2046,0.319741699
4,solar,Moderate,2047,0.320836543
4,solar,Moderate,2048,0.321931386
4,solar,Moderate,2049,0.323026229
4,solar,Moderate,2050,0.324121072
4,solar,Conservative,2019,0.270151602
4,solar,Conservative,2020,0.270151602
4,solar,Conservative,2021,0.270151602
4,solar,Conservative,2022,0.270151602
4,solar,Conservative,2023,0.270151602
4,solar,Conservative,2024,0.270151602
4,solar,Conservative,2025,0.270151602
4,solar,Conservative,2026,0.270151602
4,solar,Conservative,2027,0.270151602
4,solar,Conservative,2028,0.270151602
4,solar,Conservative,2029,0.270151602
4,solar,Conservative,2030,0.270151602
4,solar,Conservative,2031,0.271755232
4,solar,Conservative,2032,0.273358863
4,solar,Conservative,2033,0.274962493
4,solar,Conservative,2034,0.276566123
4,solar,Conservative,2035,0.278169754
4,solar,Conservative,2036,0.279773384
4,solar,Conservative,2037,0.281377014
4,solar,Conservative,2038,0.282980644
4,solar,Conservative,2039,0.284584275
4,solar,Conservative,2040,0.286187905
4,solar,Conservative,2041,0.287791535
4,solar,Conservative,2042,0.289395166
4,solar,Conservative,2043,0.290998796
4,solar,Conservative,2044,0.292602426
4,solar,Conservative,2045,0.294206057
4,solar,Conservative,2046,0.295809687
4,solar,Conservative,2047,0.297413317
4,solar,Conservative,2048,0.299016948
4,solar,Conservative,2049,0.300620578
4,solar,Conservative,2050,0.302224208
3,solar,Advanced,2019,0.285856765
3,solar,Advanced,2020,0.291048307
3,solar,Advanced,2021,0.29623985
3,solar,Advanced,2022,0.301431392
3,solar,Advanced,2023,0.306622934
3,solar,Advanced,2024,0.311814477
3,solar,Advanced,2025,0.317006019
3,solar,Advanced,2026,0.322197561
3,solar,Advanced,2027,0.327389104
3,solar,Advanced,2028,0.332580646
3,solar,Advanced,2029,0.337772188
3,solar,Advanced,2030,0.342963731
3,solar,Advanced,2031,0.343709304
3,solar,Advanced,2032,0.344454877
3,solar,Advanced,2033,0.345200451
3,solar,Advanced,2034,0.345946024
3,solar,Advanced,2035,0.346691597
3,solar,Advanced,2036,0.347437171
3,solar,Advanced,2037,0.348182744
3,solar,Advanced,2038,0.348928317
3,solar,Advanced,2039,0.349673891
3,solar,Advanced,2040,0.350419464
3,solar,Advanced,2041,0.351165037
3,solar,Advanced,2042,0.351910611
3,solar,Advanced,2043,0.352656184
3,solar,Advanced,2044,0.353401757
3,solar,Advanced,2045,0.35414733
3,solar,Advanced,2046,0.354892904
3,solar,Advanced,2047,0.355638477
3,solar,Advanced,2048,0.35638405
3,solar,Advanced,2049,0.357129624
3,solar,Advanced,2050,0.357875197
3,solar,Moderate,2019,0.285856765
3,solar,Moderate,2020,0.288941959
3,solar,Moderate,2021,0.292027153
3,solar,Moderate,2022,0.295112348
3,solar,Moderate,2023,0.298197542
3,solar,Moderate,2024,0.301282736
3,solar,Moderate,2025,0.30436793
3,solar,Moderate,2026,0.307453124
3,solar,Moderate,2027,0.310538318
3,solar,Moderate,2028,0.313623512
3,solar,Moderate,2029,0.316708706
3,solar,Moderate,2030,0.319793901
3,solar,Moderate,2031,0.320952392
3,solar,Moderate,2032,0.322110884
3,solar,Moderate,2033,0.323269375
3,solar,Moderate,2034,0.324427867
3,solar,Moderate,2035,0.325586358
3,solar,Moderate,2036,0.32674485
3,solar,Moderate,2037,0.327903341
3,solar,Moderate,2038,0.329061833
3,solar,Moderate,2039,0.330220324
3,solar,Moderate,2040,0.331378816
3,solar,Moderate,2041,0.332537307
3,solar,Moderate,2042,0.333695799
3,solar,Moderate,2043,0.33485429
3,solar,Moderate,2044,0.336012782
3,solar,Moderate,2045,0.337171273
3,solar,Moderate,2046,0.338329765
3,solar,Moderate,2047,0.339488256
3,solar,Moderate,2048,0.340646748
3,solar,Moderate,2049,0.341805239
3,solar,Moderate,2050,0.342963731
