"OIDcom","m_cf_noloss","incap","NZAu_maj","export","bin","TXlength_km","TXcost_maud2021","m_elev","NZAu_site","txAll_aud_kw","TXcost_maud2021_spur","TXcost_maud2021_s2l","spurLength_km","TXspurType","TXspurTypeMax_MW","TXbulkSinkType","SA2oid","lcoe2050_maud2021_mwh"
2481,0.639962863926452,2327.6,"ex-wa",1,4,388.92278125,1447.65343081772,-550.447542533079,NA,621.951121678004,1447.65343081772,0,470.2186875,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,73.6358980286968
1981,0.478624270464077,762.575,"wa-south",0,1,41.6632460938,474.472812221123,-28.6339704291381,NA,622.198226038257,474.472812221123,0,41.6632460938,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",5,134.204472533222
2546,0.650150150327013,1964.325,"ex-wa",1,4,349.60921875,1223.10821432226,-84.5615287694248,NA,622.660819529485,1223.10821432226,0,430.905125,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,72.3968051703923
2544,0.644272701662292,2327.6,"ex-wa",1,4,388.2103125,1460.31925635638,-147.770439508507,NA,627.39270336672,1460.31925635638,0,469.50621875,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,73.1743693609458
2663,0.622756301786794,2285.8,"wa-central",0,1,74.5721328125,1442.83167937493,-30.7462704523579,NA,631.215189156937,1442.83167937493,0,74.5721328125,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",11,106.755323853277
1803,0.478376741734845,2327.6,"ex-sa",1,4,562.6435625,1484.85597959429,-65.5672258979206,NA,637.934344214768,1484.85597959429,0,117.278140625,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",209,97.1855665256554
2603,0.628477739945912,2327.6,"ex-wa",1,4,384.44965625,1485.55260605806,-164.085420604914,NA,638.233633810817,1485.55260605806,0,137.676109375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,75.0712888585673
2586,0.644017717090007,2067.725,"ex-wa",1,4,338.5265,1320.96683883748,-11.2182471073281,NA,638.850349460146,1320.96683883748,0,98.3026875,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,73.1579039552928
4387,0.624318170432075,1280.95775086279,"wa-central",0,1,74.709359375,822.144910179558,-43.5353383458646,NA,641.820473490092,822.144910179558,0,74.709359375,"500kV_HVDC_double_subsea__1500MW",1500,"500kV_HVAC_double__3040MW",11,106.553821552565
2442,0.647977235954737,1645.875,"ex-wa",1,4,335.3901875,1056.99739332578,-163.24962406015,NA,642.210005818051,1056.99739332578,0,416.68609375,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,72.7237440491841
2388,0.639485192003009,2301.475,"ex-wa",1,4,410.72353125,1478.35452821701,-177.878838570917,NA,642.35089593283,1478.35452821701,0,444.9349375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,73.8650318260889
2307,0.553948891905346,2173.875,"ex-wa",1,4,419.1135,1401.21930245129,-40.7416824794435,NA,644.572159140378,1401.21930245129,0,32.5741679688,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,83.5943220014718
2458,0.638852571537417,2327.6,"ex-wa",1,4,400.04740625,1503.88072516991,-655.24468336484,NA,646.107890174391,1503.88072516991,0,481.3433125,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,73.9361161269316
2422,0.635994265730022,2327.6,"ex-wa",1,4,377.73471875,1504.83856577234,-617.473416824197,NA,646.519404439053,1504.83856577234,0,459.030625,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,74.2188101176527
2648,0.627794662705514,1367.85,"wa-central",0,1,42.1878046875,884.459777634354,-22.6755126658625,NA,646.605824932817,884.459777634354,0,42.1878046875,"500kV_HVDC_double_subsea__1500MW",1500,"500kV_HVAC_double__3040MW",11,105.885749155472
2334,0.63019005827044,1821.05,"ex-wa",1,4,386.88259375,1178.49242124897,-44.8278465720327,NA,647.149952636647,1178.49242124897,0,218.091046875,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,73.4223353284842
2608,0.603505701218826,1145.65,"wa-central",0,1,71.91909375,747.83126226692,-5.26932309169467,NA,652.757179127063,747.83126226692,0,71.91909375,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",11,110.2883135816
2439,0.636095879799543,2327.6,"ex-wa",1,4,386.45309375,1528.0279456715,-717.26335066163,NA,656.48219009774,1528.0279456715,0,467.749,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,74.2879240248796
2566,0.64670037548791,927.575,"ex-wa",1,4,376.39175,610.617721890403,-72.3071449747998,NA,658.294716751102,610.617721890403,0,457.6876875,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",201,73.057495863464
2567,0.649435711747678,1098.9,"ex-wa",1,4,353.38225,723.612402204905,-7.88813813813816,NA,658.487944494408,723.612402204905,0,434.67815625,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",201,72.6983538585933
2368,0.63736063785338,2327.6,"ex-wa",1,4,419.51425,1533.78335481575,-292.633034026466,NA,658.954869743836,1533.78335481575,0,453.73875,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,74.2327019877303
2545,0.647214386862406,2230.25,"ex-wa",1,4,365.1245,1470.47377727754,-117.557336621455,NA,659.331365218045,1470.47377727754,0,446.42040625,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,72.979822811487
2500,0.632637691971619,2327.6,"ex-wa",1,4,405.20325,1542.59806198731,-594.743856332706,NA,662.741906679546,1542.59806198731,0,486.49915625,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,74.7763936509977
2521,0.631852615698281,2327.6,"ex-wa",1,4,404.863,1544.23597486087,-476.281663516067,NA,663.445598410754,1544.23597486087,0,486.1589375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,74.8728150806531
2480,0.631996215637606,2327.6,"ex-wa",1,4,410.437875,1550.54906918188,-715.744328922497,NA,666.157874712956,1550.54906918188,0,491.73378125,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,74.885559841738
2390,0.633756017447167,1093.4,"ex-wa",1,4,362.18490625,728.996348858147,-62.9371227364185,NA,666.724299303226,728.996348858147,0,396.42165625,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",201,73.072012834661
