"OIDcom","m_cf_noloss","incap","NZAu_maj","export","bin","TXlength_km","TXcost_maud2021","m_elev","NZAu_site","txAll_aud_kw","TXcost_maud2021_spur","TXcost_maud2021_s2l","spurLength_km","TXspurType","TXspurTypeMax_MW","TXbulkSinkType","SA2oid","lcoe2050_maud2021_mwh"
7446,0.281364599617562,395.04375,"qld-south",0,3,470.5628671875,257.840025382035,323.236223835968,"qld-south",652.687266618027,101.579056969839,156.260968412197,43.6778046875,"275kV_HVAC_single__400MW",400,"330kV_HVAC_double__1200MW",2,56.7315282777818
8582,0.263604604585707,859.275,"qld-south",0,3,601.22509375,560.929069424428,496.457973291439,"qld-south",652.793424019584,192.44834491231,368.480724512118,102.77903125,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",2,60.7790454677628
9294,0.219567776393391,523.96875,"qld-south",0,3,655.6020820312,342.117273630681,157.23156199678,"qld-north",652.934499682818,119.438700968161,222.67857266252,59.8795195312,"330kV_HVAC_single__600MW",600,"330kV_HVAC_double__1200MW",2,70.82687184627
5534,0.294648209614123,1078.9875,"sa",0,3,620.7014453125,704.51363112198,177.328902095715,"sa",652.939567068182,193.171247079772,511.342384042208,95.7536328125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",6,57.9206213204642
9300,0.23092953106877,99.73125,"qld-south",0,3,611.4835488281,65.1204433531052,99.351945854484,"qld-south",652.959261546458,19.9008920840001,45.2195512691051,6.3260488281,"132kV_HVAC_double__250MW",250,"330kV_HVAC_double__1200MW",2,67.5119343662881
306,0.323239077889324,456.46875,"vic-west",0,2,384.9310546875,298.095744910478,193.188170055453,"vic-west",653.047431857007,158.060906290452,140.034838620026,108.9292109375,"330kV_HVAC_single__600MW",600,"330kV_HVAC_double__1200MW",1,50.2096985027049
1298,0.264483656600816,61.25625,"nsw-south",0,3,229.4879453125,40.0159977673239,611.892561983471,"nsw-central",653.255753777353,30.6988749096243,9.31712285769963,65.7725546875,"132kV_HVAC_double__250MW",250,"330kV_HVAC_double__1200MW",3,61.0499826480857
2690,0.28928645732799,57.88125,"nsw-central",0,2,351.0607109375,37.8128997597106,327.545189504373,"nsw-central",653.284090438797,18.4716397929277,19.3412599667829,30.6981171875,"132kV_HVAC_double__250MW",250,"330kV_HVAC_double__1200MW",4,55.6941735421533
3762,0.245882991517606,75.2625,"nsw-north",0,3,357.4825117188,49.1715884902358,315.08071748879,"nsw-north",653.334509088003,28.0647879288938,21.106800561342,41.2362929688,"132kV_HVAC_double__250MW",250,"330kV_HVAC_double__1200MW",15,68.7707221725436
10857,0.305608713724125,734.23125,"qld-outback",0,3,374.8476469727,479.77453995604,178.215582624684,"qld-outback",653.437918851915,452.459679781156,27.3148601748843,369.53175,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",9,57.4613460161184
